protein,pvalue,log2FC,adj_pvalue
ELMOD2,0.9063282277849616,0.10602642849523392,0.9377590879409247
HSD17B11,0.042942931399590975,0.38863139494062793,0.1071359731824847
SEPT11,0.01567936399409532,-0.26598678357953887,0.05213687752540398
SEC31A,0.059305012838123984,0.1526916828380429,0.1356789054216744
PYCR1,0.34792544366193956,-0.30699685977179314,0.4805209995533953
NUDCD2,0.4572440986479385,0.0434390482779321,0.5854659887449796
TATDN1,0.94814474828724,0.03009199956477815,0.964079954140807
ATOX1,0.7333622711050882,0.05608731964644775,0.8103476595628176
PFDN1,0.032670695651818085,0.13328461947413217,0.08817444253985103
STMN2,0.025891154750993076,-0.36194830255349686,0.07498794554210496
ERLIN2,0.22710425223006525,0.20649822826584696,0.35080358961495184
TBCA,0.008582365803934431,-0.21107609309761344,0.03367998688462917
COPS6,0.8467383211471904,0.08422818259371212,0.8948064354481227
NPC2,3.128425683875724e-05,3.861714323100145,0.000648924870426793
MAP4K4,0.0014128887067671576,0.5119573637092465,0.008767155565068003
AP1M1,0.23961269845781868,-0.5771164878296773,0.36622909280079236
ADD1,0.33924263640679075,0.21010340246567694,0.47333149397436913
RPL14,0.007031715142633697,-0.25338624568511037,0.029060864479423514
PRRC2C,0.0009292163734102439,-0.2651946502267357,0.00674611087095837
NDUFV2,0.5069260804208202,-0.3581528049705085,0.6276776595546029
NAA50,0.1701410410214404,-0.5527442694193816,0.28549089934106103
EZR,0.0005837083167707927,0.5273896057983514,0.00481559361335904
ACIN1,0.020225159906345564,-0.2800879773250635,0.0622180766610461
HMGB3,0.0012258998786284234,-0.4610896974178864,0.00812226854509488
CLASP2,0.9241926266532045,0.02823482170074243,0.9490851012774489
ZC3H18,0.9110920952968843,0.04957003251712777,0.9409634954489984
MRPL22,0.7186428118375187,-0.23742441123172853,0.8010344740454883
NEFM,0.12578571676147762,0.5652779245018138,0.23099602960075738
MRPL3,0.7464799968472499,0.12232361740900188,0.8211279965319749
BZW2,0.019287087220363593,-0.1918459291671546,0.05992478739793424
MAP4,0.0019335945532758306,0.37271374314894956,0.011111791390593031
KLC1,0.9930608723442019,-0.0007415171067037818,0.9958041344225008
EIF4B,0.046347311311475056,-0.22171187295496964,0.1141507837722154
CALD1,0.15967288643563599,-0.3300939800015712,0.27318738936120596
NACA,0.0003628799294827518,-0.3154783429867436,0.003421439335123088
