"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DCTD__981",1.56611662085265,23.8358972299195,4.71078327608998,0.000213382898921604,0.00210293191787898,0.149424304146034
"SUPT16H__2155",-0.396720349314084,28.0071597185199,-4.70144662207508,0.000217596634120642,0.00213479941042684,0.129671238703276
"TOMM70A__598",-0.464419253673274,25.5889550707932,-4.66105034431087,0.000236830173442875,0.00231307676124925,0.0441381493420474
"CTPS1__832",-0.545200131505382,25.596757602452,-4.64826411057366,0.00024327291644504,0.00236539469650579,0.0170424853196511
"RUVBL2__2110",-0.42768896882087,26.706868633702,-4.64528645405281,0.000244798811681003,0.00236965249707211,0.01073091789657
"RUVBL1__2113",-0.422905166514074,26.7607563935328,-4.64092077168634,0.000247053676603315,0.00238089782142487,0.0014761940485899
"PON2__108",0.40591396863935,24.5085911111206,4.62280077641805,0.000256641477484223,0.00246240148881339,-0.0369490713970499
"TAGLN__1363",-2.02106346377761,27.5460040702086,-4.61551779167576,0.000260601297217538,0.00248280687080319,-0.0523992166394525
"TXNDC5__1700",0.443266151795232,27.7822224965878,4.61424941858456,0.000261297268537727,0.00248280687080319,-0.0550902857137556
"UQCRB__809",0.431588604631312,25.4407334411966,4.61092311455991,0.00026313147043738,0.00248280687080319,-0.0621480796470903
"CMPK1__956",0.409768731757367,25.4090592552101,4.61056811152529,0.000263328001448823,0.00248280687080319,-0.0629013700683299
"SDF2L1__1968",2.16709627466538,23.8834640820933,4.60346182395631,0.000267293718868232,0.00250855430822502,-0.0779820262249702
"SORD__1353",-0.625724299947837,26.6304864140365,-4.60156533532952,0.000268362329575955,0.00250855430822502,-0.0820071964960167
"APP__56",1.37274063646245,23.723618071589,4.59876425931864,0.000269948621987493,0.00251259871234513,-0.0879526946920528
"CLNS1A__1180",-0.569242829193104,26.0663608369455,-4.59352915506903,0.000272939026289913,0.00252962212450821,-0.0990658824301764
"CKB__783",-0.773217749812645,28.0827555429325,-4.58394545276014,0.0002785012618912,0.0025702362220298,-0.11941464339572
"FSCN1__1569",-0.369603595653626,29.321165319818,-4.57995064274286,0.00028085379086883,0.00258101078697178,-0.127898312169128
"ACOT9__2129",1.18529924306947,23.5885601951886,4.55236084884087,0.000297664133299326,0.00272400202657955,-0.18651549598767
"ACADVL__1110",0.588663028275892,25.4006352426835,4.53720166066022,0.000307333545150789,0.00279405564794292,-0.218741165787802
"SMARCB1__1413",-0.432482641751172,25.2869004500279,-4.53635194838507,0.000307884919883517,0.00279405564794292,-0.22054787878932
"CAPN2__830",0.540932411455238,26.2638334649287,4.51535225737563,0.00032183648354045,0.00290854714170581,-0.265211323246715
"PYGL__689",1.07479087011694,23.6590429275193,4.50923766359346,0.000326018657818987,0.00293416792037088,-0.278220683428027
"SERBP1__1702",-0.309964951398396,28.4216778817042,-4.49220769931965,0.000337960683127307,0.00301679219503133,-0.314463839158424
"FDXR__886",2.58227734011274,24.4620567961912,4.49219553071584,0.000337969373548046,0.00301679219503133,-0.314489741737256
"CD59__151",2.36409233491252,27.4718072395333,4.48663757575215,0.000341962561868033,0.00303997738672888,-0.326321418055723
"HMGB3__264",-0.461089697417901,27.0392732342574,-4.47966290781874,0.000347041641644885,0.00307258819309983,-0.341171181586431
"CHGB__669",3.23028799525466,24.586313076762,4.46512787036151,0.000357874486532855,0.00315567057355691,-0.372125509234007
"SGPL1__621",1.0983515447457,24.1290074102215,4.46099183072592,0.000361019489855766,0.00316241337646878,-0.380935655845671
"XPO5__1957",-0.501836588745565,24.3035159819676,-4.46030674971892,0.000361543127061857,0.00316241337646878,-0.382395021544405
"IRF2BP2__1662",-0.719955653259689,25.1629930705752,-4.45658337255526,0.000364402609920985,0.00317467553763162,-0.390326987506044
"EFHD2__1794",2.29667668710294,25.7800929481782,4.45356811387493,0.000366735127015932,0.00318226735713426,-0.39675092407728
"DDX47__1928",-0.513635527539329,24.2839241149946,-4.4512999079819,0.000368499752208852,0.00318489071551937,-0.40158356742305
"PSMA1__909",0.259945398804636,26.9743290302043,4.44528521540143,0.000373221020324964,0.00321294617497143,-0.414399656875525
"DNAJB11__2053",0.591026416571314,25.7828880273006,4.4397426576215,0.000377626153248525,0.00323806992824916,-0.42621121946816
"TMPO__1044",-0.519806207519469,26.9735238728701,-4.43623698322322,0.00038043967360297,0.00324207318797227,-0.433682780165598
"AK3__2076",1.91319893404281,24.6263578736811,4.43528589075575,0.000381206654469876,0.00324207318797227,-0.43570991827823
"DNAJC8__584",-0.434225944214543,25.4867715672337,-4.43361404241406,0.000382558681959997,0.00324207318797227,-0.439273360234914
"BYSL__1467",-0.477119360779721,24.7916416936442,-4.41934100997288,0.000394301697955114,0.00332863991529549,-0.469700588757354
"PSMC1__1256",0.2516521857467,26.3152492478251,4.41734553175993,0.000395972418134429,0.00332983755481385,-0.473955269301152
"LUC7L__1981",-0.486620624385644,24.851601712606,-4.41510496992573,0.000397856915397355,0.00333281677590554,-0.478732716055169
"BRD3__1520",-1.37277412941534,23.6345098863658,-4.40925206230483,0.000402822830943244,0.00336148707200914,-0.491213633938329
"IWS1__1837",-0.820691384697312,23.5705983322792,-4.39275867103412,0.000417158372492267,0.00346290672388291,-0.526392524537234
"CBX1__383",-0.394408025065488,26.8720590059336,-4.38914332970569,0.000420369389243695,0.00346290672388291,-0.534105238849201
"SUPT6H__1643",-1.05226082024453,23.6021043916056,-4.38817504882069,0.000421233638462234,0.00346290672388291,-0.536170992408029
"PHF6__100",-0.294365188373749,25.5198027786192,-4.38806025610488,0.000421336217552328,0.00346290672388291,-0.536415896478667
"CAP1__1358",0.448569241951684,27.7354003455692,4.37580476787588,0.000432435076215563,0.00354076539848683,-0.562565394605412
"TUBG1;TUBG2__890",-0.420568948894179,24.8051871178635,-4.37214007257762,0.000435811267206924,0.00355504471901379,-0.570385911047853
"PARP1__740",-0.502980694579986,27.1908672979216,-4.36273281582159,0.000444601063909015,0.0036132131238576,-0.590463548792621
"FDPS__802",-0.488199225685442,26.2500899337442,-4.35852751808054,0.000448588380288011,0.00363206502701594,-0.59943989791711
"VRK1__1864",-0.404253803946688,24.5970253368137,-4.34045551235162,0.000466141298327001,0.00376020647317114,-0.638022734738047
"LUZP1__1669",1.23432581641141,24.1238093620164,4.3360616854733,0.000470513324372892,0.00378146871027365,-0.647405138347202
"TMX3__1825",1.19055008391321,23.9717136660019,4.32324344690623,0.000483507347200594,0.00387161397868711,-0.674780583532637
"DDC__20",-1.30297963988895,23.8340315022529,-4.32024796621684,0.000486596060460915,0.00388207406477609,-0.681178739973647
"ATP2A2__823",0.411610770977926,26.0217354665251,4.31385179756807,0.000493258513836954,0.00392086512093754,-0.694841562480382
"ADK__1198",0.670645462387562,25.1280000189374,4.3003736085559,0.000507602533349261,0.00401835423727884,-0.72363665649696
"HMOX2__11",0.478796345776981,24.1359793830361,4.29888460638236,0.00050921293364966,0.00401835423727884,-0.726818150693727
"SH3GLB1__23",0.391503080780776,25.2454447908862,4.27290203303386,0.000538163294731137,0.004214176131879,-0.782345048159123
"TPM3__28",0.450184715192655,30.4823032233346,4.27211488636253,0.000539065945146011,0.004214176131879,-0.784027556820744
"PEPD__787",-0.227735032534142,25.7467150889279,-4.27144748681828,0.000539832479703508,0.004214176131879,-0.785454122489966
"PHGDH__128",-0.483174904570937,27.5192431458471,-4.26437941234047,0.000548018594065122,0.00425357882064718,-0.800562894084776
"SF1__1549",-0.368156099258318,26.725907449684,-4.26372241543689,0.000548785880900761,0.00425357882064718,-0.80196736664771
"SRSF10__566",-0.3919138151822,26.0396542432921,-4.25921394666744,0.000554080651016272,0.00427938885784908,-0.811605510468794
"HIST1H1B__820",-0.626502361447322,30.856497307083,-4.25275945774191,0.000561751123715619,0.0043233001676771,-0.825404785456368
"SKIV2L2__1047",-0.640962699167648,25.2897743053109,-4.23521371998667,0.000583150883631206,0.00444998593305442,-0.862921882951865
"ARF5__1339",-3.64083024006089,26.2550989058798,-4.23496750796634,0.000583456984414344,0.00444998593305442,-0.863448399486811
"PIR__445",-1.31947113627302,24.6347823867955,-4.23425671318986,0.000584341587168762,0.00444998593305442,-0.864968419655519
"PCBP1__1535",-0.329663483443642,28.4144223976843,-4.22060574882642,0.00060159674716301,0.0045654275795158,-0.894163054793018
"NCAPD2__1515",-1.24226918871715,23.8960802757617,-4.20227952115229,0.000625576271591593,0.00473092055391142,-0.933363021202052
"ITGAV__692",1.43157485154256,24.0769021380392,4.18290577446991,0.000651980305016649,0.00491354015337807,-0.974811104638809
"VASP__1131",1.57882451111962,24.7962791417051,4.18049504420825,0.000655343829106394,0.00492185813721975,-0.979969102207114
"ARPC3__480",0.477428364258472,27.2806867729037,4.17529026069174,0.000662665724359105,0.00495974552458464,-0.991105607268349
"CARHSP1__2124",-0.373139571405101,26.6934470619287,-4.16630040017622,0.000675507897644163,0.0050385486337979,-1.01034200899261
"DDX39A__420",-0.804052307782833,25.5746615661719,-4.16028284636691,0.000684244520538845,0.00508353737009307,-1.02321903784065
"RAD21__522",-0.744813179507236,24.0030913962563,-4.15894148048064,0.000686207523786667,0.00508353737009307,-1.02608951839261
"CAPZB__186",0.2571832248872,26.71128904071,4.14534264324926,0.000706433137282842,0.00521563177288824,-1.05519209982217
"PSME1__1387",0.40476789431548,26.2472217682074,4.1228623611034,0.000741199540205771,0.00545382634651408,-1.10330703596921
"UGGT1__2028",0.447014355071115,25.0160435814747,4.10999172756869,0.00076187805701905,0.00557836272713262,-1.13085682171503
"GATAD2B__111",-0.672713316246366,24.5061329578507,-4.10849675174461,0.000764317450211188,0.00557836272713262,-1.13405694368743
"RNPEP__1945",0.951218348925551,25.9793022065727,4.10758546695173,0.0007658082899048,0.00557836272713262,-1.13600763559811
"DHX15__492",-0.307106231462523,26.4324341468897,-4.10150443080226,0.000775832245039184,0.00563254209898447,-1.14902485654573
"WARS__892",0.667290695535339,26.8848566872419,4.0997715892706,0.000778712856909934,0.00563467309750776,-1.15273427729913
"HNRNPC__193",-0.341277432978512,29.4211328309222,-4.08521489588551,0.000803342120815796,0.00579363953356558,-1.18389604441298
"KIF21A__1660",-0.798357026260934,24.9575867387577,-4.07653451733483,0.000818402007759667,0.00586613278289303,-1.20247891212471
"ZNF207__394",-0.317494360853615,26.0573828837358,-4.07631832763012,0.000818780700642553,0.00586613278289303,-1.20294173392196
"CD44__815",1.22441388335896,25.5725545342069,4.07198652039662,0.00082640600819264,0.00590135175686417,-1.21221537044628
"CRIP2__1165",0.297139336653057,27.8799649661591,4.06824958227578,0.000833041768187163,0.00592929729121451,-1.22021556183682
"ERO1L__1817",0.465388410087005,25.4010381883023,4.05376576498169,0.000859273436530884,0.00609608320770119,-1.25122355387123
"LRRC47__1689",-0.262452684080962,25.7433959345626,-4.04813138982651,0.000869701786402456,0.0061500340609888,-1.26328615606618
"MTDH__1667",0.921898038771246,24.6863573624727,4.04505573942157,0.000875448144969789,0.00617063449755405,-1.26987081554079
"LASP1__1506",0.677916146037472,27.2864139306184,4.036334873497,0.000891950931772855,0.00626667461097186,-1.2885413406471
"RNF20__1616",-1.26738266424769,23.933567723613,-4.03130097642272,0.000901619295434246,0.00629584483479283,-1.29931841493011
"ACTN4__512",0.710087594016965,28.3308982535071,4.0311638673378,0.000901884108565365,0.00629584483479283,-1.29961195156396
"VDAC1__877",0.277267888327955,28.460230666935,4.02347926622057,0.000916852334324816,0.00636298619121357,-1.3160638584348
"IMPDH1__871",-1.00938951169488,23.5420565274724,-4.023228431852,0.000917345116639606,0.00636298619121357,-1.31660086609574
"MRTO4__2084",-0.607458756831122,26.2150190968807,-4.0204933011672,0.000922735852631415,0.00638005932390864,-1.32245645826453
"MAP4__271",0.372713743148946,28.2814746799833,4.01305496266196,0.000937558446534292,0.00646203258402433,-1.33838095833817
"RBM10__1344",-0.396151408313578,24.6260809489412,-4.00570132478076,0.000952448350267661,0.00654395112581378,-1.35412393105279
"PSIP1__564",-0.531133423519549,25.8937560464934,-3.99318435761472,0.000978343702322349,0.00670073139515119,-1.38092017354148
"SNRPA1__738",-0.2859896632336,25.9224794596257,-3.98737076773283,0.000990611258977598,0.00676348376819187,-1.39336554960856
"SNRPD3__1271",-0.305312536543937,27.8360693826816,-3.98312988217178,0.000999657884902164,0.00679037937605542,-1.4024440268164
"PSMD2__1433",0.377102128114842,27.1401242264657,3.98260378563104,0.00100078594109908,0.00679037937605542,-1.40357023391395
"POR__822",0.380587476384662,25.107353302772,3.96917066518018,0.00103002793320676,0.00696678100872834,-1.43232553135864
"HSPBP1__2030",-0.653801421201397,24.1242848027309,-3.96774480738953,0.00103318194022923,0.00696678100872834,-1.43537766441932
"DEK__1002",-0.437093615056192,26.6115078873117,-3.9640109511926,0.00104148743957239,0.00700111001045885,-1.44337010881393
"PPME1__2153",-0.39745573207685,25.4373197717495,-3.95349903427961,0.00106523294824268,0.00713291073482302,-1.4658704182933
"VIP__651",3.03689241281406,24.5415178549208,3.95244485992591,0.00106764412284311,0.00713291073482302,-1.46812676387014
"ANXA4__735",0.703680160357695,24.1913271314168,3.94936508918579,0.00107471990667075,0.00715822616736664,-1.47471860113075
"MAGOHB__1786",-0.318172084073623,26.3098430213254,-3.9432436862484,0.00108892439778737,0.00722247527444114,-1.48782029027921
"GALE__1491",0.747845903310253,23.4548315447547,3.94209641382958,0.001091607565255,0.00722247527444114,-1.49027575228732
"TYMS__663",-1.01607068776939,24.0351705245554,-3.94094188039285,0.00109431443552138,0.00722247527444114,-1.49274673683118
"SYNCRIP__531",-0.26208674987782,27.689538734964,-3.93808006826956,0.00110105329696285,0.00724499722291569,-1.49887163724739
"GNB2__1289",0.388987962381854,26.7715497609865,3.93571429568079,0.00110665564626688,0.00725992770352187,-1.50393481828512
"ESYT1__1882",0.548596852797672,25.5016567619922,3.93010248095626,0.0011200599563342,0.00731863012906054,-1.51594479018531
"SRP9__1102",-0.334471687147389,27.8599856990276,-3.92916115000157,0.001122324363226,0.00731863012906054,-1.51795930763717
"HNRNPR__502",-0.324109530352914,28.1339377885835,-3.92607402669197,0.00112978294425051,0.00734527538082867,-1.52456588233682
"A0A1W2PNV4;E9PF58;F8WFD3__122",0.472451922320889,27.0652627282637,3.91740984272766,0.00115098347162052,0.00746083928925441,-1.54310678471255
"PPA1__1530",-0.21759480268944,27.5258321268966,-3.91203108139123,0.00116434582614307,0.00752505996836676,-1.55461641523974
"SDCBP__442",1.02751675492667,24.1838278113617,3.90511178702626,0.00118176513929334,0.00761504282065351,-1.56942176049558
"TOP2A__769",-1.10267518452377,24.2436904857756,-3.87342124074673,0.00126495719613609,0.00812707012738764,-1.63721833134253
"SF3B3__1540",-0.394707515821043,26.1742345962372,-3.86764040939549,0.00128075606096871,0.00817729148191566,-1.6495830291078
"DDX19A;DDX19B__306",-0.35171642573966,25.4862050429404,-3.8664960968287,0.0012839068787058,0.00817729148191566,-1.6520305186382
"CBX3__1432",-0.350168123970764,27.7818205888066,-3.86644871683494,0.00128403750542477,0.00817729148191566,-1.65213185567511
"TOMM34__1554",0.326129592723404,24.1743767146745,3.86250989005093,0.00129494370389386,0.00822270375242226,-1.66055608216726
"M6PR__868",2.49163038022088,25.217997828584,3.85486015700555,0.00131639172613381,0.00833459645209137,-1.67691593986933
"GNL3__1898",-0.353213315001433,24.2947267959187,-3.85013790980733,0.00132980961404149,0.00839514591125325,-1.68701425657201
"SHD__1822",-0.694619323522016,23.8116551344072,-3.8434422945698,0.00134907056614981,0.00849212628056152,-1.70133149314605
"HMGB2__918",-0.689997201532542,28.9481657523966,-3.84016878915711,0.00135858905948582,0.00852739761256515,-1.70833077465122
"PA2G4__2106",-0.210346929810921,27.3543062252166,-3.82248098330085,0.00141119974746504,0.00883216393672087,-1.7461447027772
"MYO1C__305",1.60053139988829,28.0119392616149,3.81250715759782,0.00144176302071896,0.00899759271955845,-1.76746300096723
"HDAC2__1760",-0.439031048375263,26.4387681710952,-3.80825449470647,0.00145499589960024,0.00904465663346665,-1.77655175869826
"VIM__721",0.584435440390486,31.4028981455449,3.80741900699565,0.00145760995332727,0.00904465663346665,-1.77833728540311
"ECI2__84",1.58723194820854,23.7372681771505,3.78718470973529,0.00152237808254707,0.00940849196129844,-1.82157273398497
"PTPN12__1382",1.4663297640694,23.5958385545455,3.78641925003764,0.00152488414248776,0.00940849196129844,-1.82320803423598
"RB1__156",-0.935087955122984,23.5359457232768,-3.78063530759867,0.00154395460348826,0.00949924611976674,-1.83556393110209
"MSI1__501",-0.754421351248016,23.4705447619346,-3.7677305581135,0.00158737000242829,0.00973885032475724,-1.86312696148205
"BUB3__395",-0.281184662771061,26.1169396058701,-3.76279630667768,0.00160429195126236,0.00978984069171491,-1.8736641982419
"HNRNPA0__1427",-0.360217979248098,28.8358022340775,-3.76268642014102,0.00160467085718192,0.00978984069171491,-1.87389885286355
"CTNNB1__133",0.313091528687842,25.4030909833909,3.74748841778797,0.00165794953038558,0.0100682380310561,-1.90634821675476
"ALDH3A2__1144",1.03400703602456,24.198117119676,3.74623481110595,0.00166242257877846,0.0100682380310561,-1.9090243618785
"HNRNPA2B1__887",-0.300022345246585,30.4644327121508,-3.7457455601073,0.00166417157538118,0.0100682380310561,-1.91006877510593
"PDLIM5__1816",1.08239395262448,25.9255295254836,3.74026982346089,0.00168387273122095,0.0101592099961197,-1.92175721459609
"RECQL__1066",0.818337029868108,24.9104019540429,3.7361717298038,0.0016987699982087,0.0102207763980623,-1.93050408163238
